order_date,order_code,tkt_code,tkt_chrg_intrnl_line_num,tkt_chrg_code,sundry_chrg_table_id,unld_chrg_table_id,prod_code,prod_descr,short_prod_descr,prod_cat,price,cstmry_price,metric_price,price_uom,cstmry_price_uom,metric_price_uom,price_derived_from_code,price_ext_code,taxble_code,non_tax_rsn_code,delv_qty,cstmry_delv_qty,metric_delv_qty,delv_qty_uom,cstmry_delv_qty_uom,metric_delv_qty_uom,ext_price_amt,price_qty,cstmry_price_qty,metric_price_qty,cost,cost_uom,cstmry_cost,metric_cost,cost_ext_code,ext_matl_cost_amt,moved_order_date,moved_to_order_code,moved_from_order_code,delv_price_flag,comb_meth_code,usage_code,order_intrnl_line_num,invc_round_diff_amt,update_date,u_version
"2021-01-05 00:00:00","          34","  517724",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:20:31","!"
"2021-01-05 00:00:00","          36","  517703",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 07:26:58","!"
"2021-01-05 00:00:00","          36","  517707",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 07:47:30","!"
"2021-01-05 00:00:00","          36","  517710",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:09:23","!"
"2021-01-05 00:00:00","          36","  517712",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:26:00","!"
"2021-01-05 00:00:00","          38","  517741",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:29:19","!"
"2021-01-05 00:00:00","          38","  517743",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:43:17","!"
"2021-01-05 00:00:00","          38","  517745",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:56:42","!"
"2021-01-05 00:00:00","          38","  517747",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:12:17","!"
"2021-01-05 00:00:00","          38","  517749",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:25:32","!"
"2021-01-05 00:00:00","          38","  517751",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:38:11","!"
"2021-01-05 00:00:00","          38","  517752",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:49:35","!"
"2021-01-05 00:00:00","          38","  517753",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),7.50,7.50,7.50,"80001","80001","80001",22.50,7.50,7.50,7.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 16:37:38","!"
"2021-01-05 00:00:00","          39","  517739",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:08:14","!"
"2021-01-05 00:00:00","          39","  517739",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:08:14","!"
"2021-01-05 00:00:00","          39","  517740",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:21:48","!"
"2021-01-05 00:00:00","          39","  517740",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:21:48","!"
"2021-01-05 00:00:00","          39","  517742",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:36:28","!"
"2021-01-05 00:00:00","          39","  517742",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:36:28","!"
"2021-01-05 00:00:00","          39","  517744",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:50:02","!"
"2021-01-05 00:00:00","          39","  517744",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:50:02","!"
"2021-01-05 00:00:00","          39","  517746",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:00:33","!"
"2021-01-05 00:00:00","          39","  517746",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:00:33","!"
"2021-01-05 00:00:00","          40","  517705",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),3.00,3.00,3.00,"80001","80001","80001",9.00,3.00,3.00,3.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 07:37:49","!"
"2021-01-05 00:00:00","          41","  215344",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),3.50,3.50,3.50,"80001","80001","80001",10.50,3.50,3.50,3.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:05:45","!"
"2021-01-05 00:00:00","          42","  215340",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:32:00","!"
"2021-01-05 00:00:00","          42","  215342",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:54:22","!"
"2021-01-05 00:00:00","          42","  215343",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:16:30","!"
"2021-01-05 00:00:00","          42","  215346",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),2.00,2.00,2.00,"80001","80001","80001",6.00,2.00,2.00,2.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:20:32","!"
"2021-01-05 00:00:00","          44","  215334",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),5.00,5.00,5.00,"80001","80001","80001",15.00,5.00,5.00,5.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 06:40:39","!"
"2021-01-05 00:00:00","          45","  102818",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 07:04:40","!"
"2021-01-05 00:00:00","          45","  102829",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),7.00,7.00,7.00,"80001","80001","80001",21.00,7.00,7.00,7.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:09:13","!"
"2021-01-05 00:00:00","          46","  517717",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),7.00,7.00,7.00,"80001","80001","80001",21.00,7.00,7.00,7.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:15:57","!"
"2021-01-05 00:00:00","          46","  517717",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:15:57","!"
"2021-01-05 00:00:00","          47","  215345",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),3.00,3.00,3.00,"80001","80001","80001",9.00,3.00,3.00,3.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:13:11","!"
"2021-01-05 00:00:00","          48","  215348",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 12:09:56","!"
"2021-01-05 00:00:00","          49","  102834",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),6.50,6.50,6.50,"80001","80001","80001",19.50,6.50,6.50,4.97,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 07:07:59",""""
"2021-01-05 00:00:00","          50","  102819",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          50","  102820",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          50","  102822",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          50","  102824",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          50","  102826",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,7.07,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          50","  102828",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:45:25",""""
"2021-01-05 00:00:00","          52","  102841",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),4.50,4.50,4.50,"80001","80001","80001",13.50,4.50,4.50,4.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 12:47:37","!"
"2021-01-05 00:00:00","          53","  353202",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),6.00,6.00,6.00,"80001","80001","80001",18.00,6.00,6.00,6.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:41:24","!"
"2021-01-05 00:00:00","          53","  353210",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),6.00,6.00,6.00,"80001","80001","80001",18.00,6.00,6.00,6.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 12:31:07","!"
"2021-01-05 00:00:00","          53","  353214",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),6.00,6.00,6.00,"80001","80001","80001",18.00,6.00,6.00,6.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:36:13","!"
"2021-01-05 00:00:00","          55","  517718",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:40:43",""""
"2021-01-05 00:00:00","          55","  517718",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:40:43",""""
"2021-01-05 00:00:00","          55","  517720",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:47:17","!"
"2021-01-05 00:00:00","          55","  517720",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:47:17","!"
"2021-01-05 00:00:00","          55","  517730",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),6.00,6.00,6.00,"80001","80001","80001",18.00,6.00,6.00,6.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 11:42:27","!"
"2021-01-05 00:00:00","          55","  517730",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 11:42:27","!"
"2021-01-05 00:00:00","          56","  517748",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),9.25,9.25,9.25,"80001","80001","80001",27.75,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:20:06","!"
"2021-01-05 00:00:00","          56","  517748",2,"07","  3",(null),"FSC         ","FUEL SURCHARGE                          ","FSC             ","    10",0.00,0.00,0.00,"80001","80001","80001","85","1",0," 32",1.00,1.00,1.00,"80001","80001","80001",0.00,1.00,1.00,1.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:20:06","!"
"2021-01-05 00:00:00","          57","  102830",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),3.00,3.00,3.00,"80001","80001","80001",9.00,3.00,3.00,3.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 09:14:56","!"
"2021-01-05 00:00:00","          58","  353213",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",0.00,0.00,0.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",0.00,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:32:01","!"
"2021-01-05 00:00:00","          58","  353215",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",0.00,0.00,0.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",0.00,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 14:44:30","!"
"2021-01-05 00:00:00","          58","  353216",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",0.00,0.00,0.00,"80001","80001","80001","85",(null),1,(null),9.25,9.25,9.25,"80001","80001","80001",0.00,9.25,9.25,9.25,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 15:00:42","!"
"2021-01-05 00:00:00","          59","  353194",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85","1",1,(null),1.75,1.75,1.75,"80001","80001","80001",5.25,1.75,1.75,1.75,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:23:40","!"
"2021-01-05 00:00:00","          60","  102831",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",2.00,2.00,2.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",19.00,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:51:03","#"
"2021-01-05 00:00:00","          60","  102837",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",2.00,2.00,2.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",19.00,9.50,9.50,7.26,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:51:03","#"
"2021-01-05 00:00:00","          60","  102839",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",2.00,2.00,2.00,"80001","80001","80001","85",(null),1,(null),6.00,6.00,6.00,"80001","80001","80001",12.00,6.00,6.00,4.59,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-06 13:51:03","#"
"2021-01-05 00:00:00","          61","  353193",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:14:30","!"
"2021-01-05 00:00:00","          61","  353198",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 08:55:00","!"
"2021-01-05 00:00:00","          61","  353200",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:18:47","!"
"2021-01-05 00:00:00","          61","  353203",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:52:28","!"
"2021-01-05 00:00:00","          61","  353206",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.00,9.00,9.00,"80001","80001","80001",27.00,9.00,9.00,9.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 11:23:42","!"
"2021-01-05 00:00:00","          61","  353207",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),9.50,9.50,9.50,"80001","80001","80001",28.50,9.50,9.50,9.50,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 11:50:38","!"
"2021-01-05 00:00:00","          61","  353209",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),6.00,6.00,6.00,"80001","80001","80001",18.00,6.00,6.00,6.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 12:23:49","!"
"2021-01-05 00:00:00","          62","  102836",1,"07","  2",(null),"           2","WINTER SERVICE CHARGE                   ","WSC             ","    32",3.00,3.00,3.00,"80001","80001","80001","85",(null),1,(null),5.00,5.00,5.00,"80001","80001","80001",15.00,5.00,5.00,5.00,(null),(null),(null),(null),(null),0.00,(null),(null),(null),false,(null),(null),(null),(null),"2021-01-05 10:19:11","!"
