order_date,order_code,tkt_code,tkt_date,ship_plant_code,raw_ship_plant_code,invc_flag,invc_code,invc_date,invc_seq_num,tkt_status,update_date
2025-01-13,18,593405,2025-01-13,4,4,false,1482825,2025-01-13,12,,2025-02-07 14:02:19
2025-01-13,21,593396,2025-01-13,4,4,false,1482834,2025-01-13,1,,2025-02-07 14:02:19
2025-01-13,21,593401,2025-01-13,4,4,false,1482834,2025-01-13,2,,2025-02-07 14:02:20
2025-01-13,23,593365,2025-01-13,4,4,false,1482822,2025-01-13,1,,2025-02-07 14:02:20
2025-01-13,23,593381,2025-01-13,4,4,false,1482822,2025-01-13,2,,2025-02-07 14:02:20
2025-01-13,24,267907,2025-01-13,6,6,false,1482658,2025-01-13,1,,2025-02-07 14:02:20
2025-01-13,24,267908,2025-01-13,6,6,false,1482658,2025-01-13,2,,2025-02-07 14:02:20
2025-01-13,24,267910,2025-01-13,6,6,false,1482658,2025-01-13,3,,2025-02-07 14:02:20
2025-01-13,26,267915,2025-01-13,6,6,false,1482664,2025-01-13,1,,2025-02-07 14:02:20
2025-01-13,26,267916,2025-01-13,6,6,false,1482664,2025-01-13,2,,2025-02-07 14:02:20
2025-01-13,26,267919,2025-01-13,6,6,false,1482664,2025-01-13,3,,2025-02-07 14:02:20
2025-01-13,26,267925,2025-01-13,6,6,false,1482664,2025-01-13,4,,2025-02-07 14:02:20
2025-01-13,27,593330,2025-01-13,4,4,false,1482826,2025-01-13,1,,2025-02-07 14:02:21
2025-01-13,27,593337,2025-01-13,4,4,false,1482826,2025-01-13,2,,2025-02-07 14:02:21
2025-01-13,27,593345,2025-01-13,4,4,false,1482826,2025-01-13,3,U,2025-02-07 14:02:21
2025-01-13,29,267913,2025-01-13,6,6,false,1482662,2025-01-13,1,,2025-02-07 14:02:21
2025-01-13,29,267914,2025-01-13,6,6,false,1482662,2025-01-13,2,,2025-02-07 14:02:21
2025-01-13,29,267918,2025-01-13,6,6,false,1482662,2025-01-13,3,,2025-02-07 14:02:21
2025-01-13,29,267920,2025-01-13,6,6,false,1482662,2025-01-13,4,,2025-02-07 14:02:21
2025-01-13,29,267924,2025-01-13,6,6,false,1482662,2025-01-13,5,,2025-02-07 14:02:21
2025-01-13,29,267929,2025-01-13,6,6,false,1482662,2025-01-13,6,,2025-02-07 14:02:21
2025-01-13,29,267932,2025-01-13,6,6,false,1482662,2025-01-13,7,,2025-02-07 14:02:21
2025-01-13,29,267934,2025-01-13,6,6,false,1482662,2025-01-13,8,,2025-02-07 14:02:21
2025-01-13,29,267937,2025-01-13,6,6,false,1482662,2025-01-13,9,,2025-02-07 14:02:22
2025-01-13,30,267926,2025-01-13,6,6,false,1482665,2025-01-13,1,,2025-02-07 14:02:22
2025-01-13,30,267928,2025-01-13,6,6,false,1482665,2025-01-13,2,U,2025-02-07 14:02:22
2025-01-13,30,267930,2025-01-13,6,6,false,1482665,2025-01-13,3,,2025-02-07 14:02:22
2025-01-13,30,267935,2025-01-13,6,6,false,1482665,2025-01-13,4,,2025-02-07 14:02:22
2025-01-13,30,267936,2025-01-13,6,6,false,1482665,2025-01-13,5,,2025-02-07 14:02:22
2025-01-13,30,267938,2025-01-13,6,6,false,1482665,2025-01-13,6,,2025-02-07 14:02:22
2025-01-13,30,267940,2025-01-13,6,6,false,1482665,2025-01-13,7,,2025-02-07 14:02:22
2025-01-13,30,267941,2025-01-13,6,6,false,1482665,2025-01-13,8,,2025-02-07 14:02:22
2025-01-13,30,593383,2025-01-13,4,4,false,1482665,2025-01-13,9,,2025-02-07 14:02:23
2025-01-13,30,593387,2025-01-13,4,4,false,1482665,2025-01-13,10,,2025-02-07 14:02:23
2025-01-13,31,137351,2025-01-13,1,1,false,1482644,2025-01-13,1,,2025-02-07 14:02:23
2025-01-13,33,593373,2025-01-13,4,4,false,1482824,2025-01-13,1,,2025-02-07 14:02:23
2025-01-13,34,137357,2025-01-13,1,1,false,1482645,2025-01-13,1,,2025-02-07 14:02:23
2025-01-13,34,137359,2025-01-13,1,1,false,1482645,2025-01-13,2,,2025-02-07 14:02:23
2025-01-13,34,398168,2025-01-13,3,3,false,1482645,2025-01-13,3,,2025-02-07 14:02:23
2025-01-13,35,137358,2025-01-13,1,1,false,1482646,2025-01-13,1,,2025-02-07 14:02:23
2025-01-13,35,137360,2025-01-13,1,1,false,1482646,2025-01-13,2,,2025-02-07 14:02:23
2025-01-13,35,137363,2025-01-13,1,1,false,1482646,2025-01-13,3,,2025-02-07 14:02:23
2025-01-13,36,267909,2025-01-13,6,6,false,1482660,2025-01-13,1,,2025-02-07 14:02:24
2025-01-13,36,267911,2025-01-13,6,6,false,1482660,2025-01-13,2,,2025-02-07 14:02:24
2025-01-13,36,267912,2025-01-13,6,6,false,1482660,2025-01-13,3,,2025-02-07 14:02:24
2025-01-13,36,267922,2025-01-13,6,6,false,1482660,2025-01-13,4,,2025-02-07 14:02:24
2025-01-13,37,398164,2025-01-13,3,3,false,1482648,2025-01-13,1,,2025-02-07 14:02:24
2025-01-13,38,593331,2025-01-13,4,4,false,1482816,2025-01-13,1,,2025-02-07 14:02:24
2025-01-13,38,593335,2025-01-13,4,4,false,1482816,2025-01-13,2,,2025-02-07 14:02:24
2025-01-13,38,593340,2025-01-13,4,4,false,1482816,2025-01-13,3,,2025-02-07 14:02:24
2025-01-13,38,593343,2025-01-13,4,4,false,1482816,2025-01-13,4,,2025-02-07 14:02:24
2025-01-13,38,593348,2025-01-13,4,4,false,1482816,2025-01-13,5,,2025-02-07 14:02:24
2025-01-13,38,593354,2025-01-13,4,4,false,1482816,2025-01-13,6,,2025-02-07 14:02:25
2025-01-13,38,593358,2025-01-13,4,4,false,1482816,2025-01-13,7,,2025-02-07 14:02:25
2025-01-13,38,593361,2025-01-13,4,4,false,1482816,2025-01-13,8,,2025-02-07 14:02:25
2025-01-13,38,593367,2025-01-13,4,4,false,1482816,2025-01-13,9,,2025-02-07 14:02:25
2025-01-13,40,267917,2025-01-13,6,6,false,1482667,2025-01-13,1,,2025-02-07 14:02:25
2025-01-13,41,593397,2025-01-13,4,4,false,1482830,2025-01-13,1,,2025-02-07 14:02:25
2025-01-13,41,593398,2025-01-13,4,4,false,1482830,2025-01-13,2,,2025-02-07 14:02:25
2025-01-13,41,593399,2025-01-13,4,4,false,1482830,2025-01-13,3,,2025-02-07 14:02:25
2025-01-13,41,593400,2025-01-13,4,4,false,1482830,2025-01-13,4,,2025-02-07 14:02:25
2025-01-13,41,593406,2025-01-13,4,4,false,1482830,2025-01-13,5,,2025-02-07 14:02:25
2025-01-13,42,593377,2025-01-13,4,4,false,1482831,2025-01-13,1,,2025-02-07 14:02:25
2025-01-13,43,398151,2025-01-13,3,3,false,1482655,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,43,398158,2025-01-13,3,3,false,1482655,2025-01-13,2,,2025-02-07 14:02:26
2025-01-13,44,267923,2025-01-13,6,6,false,1482661,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,45,593379,2025-01-13,4,4,false,1482819,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,46,267927,2025-01-13,6,6,false,1482666,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,46,267939,2025-01-13,6,6,false,1482666,2025-01-13,2,,2025-02-07 14:02:26
2025-01-13,47,137361,2025-01-13,1,1,false,1482641,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,48,267921,2025-01-13,6,6,false,1482663,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,48,267933,2025-01-13,6,6,false,1482663,2025-01-13,2,,2025-02-07 14:02:26
2025-01-13,49,398165,2025-01-13,3,3,false,1482649,2025-01-13,1,,2025-02-07 14:02:26
2025-01-13,50,137364,2025-01-13,1,1,false,1482642,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,51,398163,2025-01-13,3,3,false,1482647,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,52,267931,2025-01-13,6,6,false,1482659,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,53,398166,2025-01-13,3,3,false,1482650,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,54,593372,2025-01-13,4,4,false,1482823,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,55,398169,2025-01-13,3,3,false,1482651,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,57,593392,2025-01-13,4,4,false,1482832,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,58,450875,2025-01-13,40,40,false,1482669,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,59,450876,2025-01-13,40,40,false,1482668,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,60,378130B,2025-01-13,3,3,false,1482657,2025-01-13,1,,2025-02-07 14:02:27
2025-01-13,60,378132B,2025-01-13,3,3,false,1482657,2025-01-13,2,,2025-02-07 14:02:28
2025-01-14,2,137367,2025-01-14,1,1,false,1482853,2025-01-14,1,,2025-02-07 14:02:28
2025-01-14,2,137368,2025-01-14,1,1,false,1482853,2025-01-14,2,,2025-02-07 14:02:28
2025-01-14,2,137369,2025-01-14,1,1,false,1482853,2025-01-14,3,,2025-02-07 14:02:28
2025-01-14,2,137370,2025-01-14,1,1,false,1482853,2025-01-14,4,,2025-02-07 14:02:28
2025-01-14,2,137371,2025-01-14,1,1,false,1482853,2025-01-14,5,,2025-02-07 14:02:28
2025-01-14,3,593408,2025-01-14,4,4,false,1482840,2025-01-14,1,,2025-02-07 14:02:28
2025-01-14,3,593411,2025-01-14,4,4,false,1482840,2025-01-14,2,,2025-02-07 14:02:28
2025-01-14,3,593414,2025-01-14,4,4,false,1482840,2025-01-14,3,,2025-02-07 14:02:28
2025-01-14,3,593416,2025-01-14,4,4,false,1482840,2025-01-14,4,,2025-02-07 14:02:28
2025-01-14,3,593418,2025-01-14,4,4,false,1482840,2025-01-14,5,,2025-02-07 14:02:29
2025-01-14,5,137366,2025-01-14,1,1,false,1482855,2025-01-14,1,,2025-02-07 14:02:29
2025-01-14,6,267942,2025-01-14,6,6,false,1482869,2025-01-14,1,,2025-02-07 14:02:29
2025-01-14,6,267943,2025-01-14,6,6,false,1482869,2025-01-14,2,,2025-02-07 14:02:29
2025-01-14,6,267945,2025-01-14,6,6,false,1482869,2025-01-14,3,,2025-02-07 14:02:29
2025-01-14,6,267948,2025-01-14,6,6,false,1482869,2025-01-14,4,,2025-02-07 14:02:29
2025-01-14,10,267955,2025-01-14,6,6,false,1482860,2025-01-14,1,,2025-02-07 14:02:29
2025-01-14,10,267956,2025-01-14,6,6,false,1482860,2025-01-14,2,,2025-02-07 14:02:29
2025-01-14,10,267958,2025-01-14,6,6,false,1482860,2025-01-14,3,,2025-02-07 14:02:29
2025-01-14,12,267953,2025-01-14,6,6,false,1482863,2025-01-14,1,,2025-02-07 14:02:29
2025-01-14,13,593409,2025-01-14,4,4,false,1482839,2025-01-14,1,,2025-02-07 14:02:30
2025-01-14,13,593410,2025-01-14,4,4,false,1482839,2025-01-14,2,,2025-02-07 14:02:30
2025-01-14,13,593412,2025-01-14,4,4,false,1482839,2025-01-14,3,,2025-02-07 14:02:30
2025-01-14,13,593417,2025-01-14,4,4,false,1482839,2025-01-14,4,,2025-02-07 14:02:30
2025-01-14,16,593407,2025-01-14,4,4,false,1482837,2025-01-14,1,,2025-02-07 14:02:30
2025-01-14,17,593413,2025-01-14,4,4,false,1482835,2025-01-14,1,,2025-02-07 14:02:30
2025-01-14,18,398171,2025-01-14,3,3,false,1482856,2025-01-14,1,,2025-02-07 14:02:30
2025-01-14,18,398172,2025-01-14,3,3,false,1482856,2025-01-14,2,,2025-02-07 14:02:30
2025-01-14,18,398173,2025-01-14,3,3,false,1482856,2025-01-14,3,,2025-02-07 14:02:30
2025-01-14,19,267947,2025-01-14,6,6,false,1482864,2025-01-14,1,,2025-02-07 14:02:30
2025-01-14,19,267949,2025-01-14,6,6,false,1482864,2025-01-14,2,,2025-02-07 14:02:30
2025-01-14,19,267950,2025-01-14,6,6,false,1482864,2025-01-14,3,,2025-02-07 14:02:31
2025-01-14,20,593421,2025-01-14,4,4,false,1482836,2025-01-14,1,,2025-02-07 14:02:31
2025-01-14,21,267951,2025-01-14,6,6,false,1482862,2025-01-14,1,,2025-02-07 14:02:31
2025-01-14,22,398174,2025-01-14,3,3,false,1482857,2025-01-14,1,,2025-02-07 14:02:31
2025-01-14,22,398176,2025-01-14,3,3,false,1482857,2025-01-14,2,,2025-02-07 14:02:31
2025-01-14,22,398177,2025-01-14,3,3,false,1482857,2025-01-14,3,,2025-02-07 14:02:31
2025-01-14,22,398179,2025-01-14,3,3,false,1482857,2025-01-14,4,,2025-02-07 14:02:31
2025-01-14,22,398180,2025-01-14,3,3,false,1482857,2025-01-14,5,,2025-02-07 14:02:31
2025-01-14,22,398181,2025-01-14,3,3,false,1482857,2025-01-14,6,,2025-02-07 14:02:31
2025-01-14,22,398182,2025-01-14,3,3,false,1482857,2025-01-14,7,,2025-02-07 14:02:31
2025-01-14,22,398183,2025-01-14,3,3,false,1482857,2025-01-14,8,,2025-02-07 14:02:31
2025-01-14,23,267944,2025-01-14,6,6,false,1482861,2025-01-14,1,,2025-02-07 14:02:31
2025-01-14,23,267946,2025-01-14,6,6,false,1482861,2025-01-14,2,,2025-02-07 14:02:32
2025-01-14,24,593420,2025-01-14,4,4,false,1482841,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,24,593422,2025-01-14,4,4,false,,,,C,2025-01-14 14:35:09
2025-01-14,24,593423,2025-01-14,4,4,false,1482841,2025-01-14,2,,2025-02-07 14:02:32
2025-01-14,25,267960,2025-01-14,6,6,false,1482865,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,25,267962,2025-01-14,6,6,false,1482865,2025-01-14,2,,2025-02-07 14:02:32
2025-01-14,25,267963,2025-01-14,6,6,false,1482865,2025-01-14,3,,2025-02-07 14:02:32
2025-01-14,25,267964,2025-01-14,6,6,false,1482865,2025-01-14,4,,2025-02-07 14:02:32
2025-01-14,28,593415,2025-01-14,4,4,false,1482838,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,29,593419,2025-01-14,4,4,false,1482842,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,31,137365,2025-01-14,1,1,false,1482854,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,32,398178,2025-01-14,3,3,false,1482859,2025-01-14,1,,2025-02-07 14:02:32
2025-01-14,33,450877,2025-01-14,40,40,false,1482871,2025-01-14,1,,2025-02-07 14:02:33
2025-01-14,34,398175,2025-01-14,3,3,false,1482858,2025-01-14,1,,2025-02-07 14:02:33
2025-01-14,36,450878,2025-01-14,40,40,false,1482870,2025-01-14,1,A,2025-02-07 14:02:33
2025-01-14,37,267952,2025-01-14,6,6,false,1482866,2025-01-14,1,,2025-02-07 14:02:33
2025-01-14,37,267957,2025-01-14,6,6,false,1482866,2025-01-14,2,,2025-02-07 14:02:33
2025-01-14,38,267954,2025-01-14,6,6,false,1482868,2025-01-14,1,,2025-02-07 14:02:33
2025-01-14,38,267961,2025-01-14,6,6,false,1482868,2025-01-14,2,,2025-02-07 14:02:33
2025-01-14,40,267959,2025-01-14,6,6,false,1482867,2025-01-14,1,,2025-02-07 14:02:33
2025-01-15,1,593428,2025-01-15,4,4,false,1482847,2025-01-15,1,,2025-02-07 14:02:34
2025-01-15,1,593431,2025-01-15,4,4,false,1482847,2025-01-15,2,,2025-02-07 14:02:34
2025-01-15,1,593434,2025-01-15,4,4,false,1482847,2025-01-15,3,,2025-02-07 14:02:34
2025-01-15,1,593437,2025-01-15,4,4,false,1482847,2025-01-15,4,,2025-02-07 14:02:34
2025-01-15,1,593439,2025-01-15,4,4,false,1482847,2025-01-15,5,,2025-02-07 14:02:34
2025-01-15,1,593442,2025-01-15,4,4,false,1482847,2025-01-15,6,,2025-02-07 14:02:34
2025-01-15,1,593445,2025-01-15,4,4,false,1482847,2025-01-15,7,,2025-02-07 14:02:34
2025-01-15,1,593446,2025-01-15,4,4,false,1482847,2025-01-15,8,,2025-02-07 14:02:35
2025-01-15,2,593453,2025-01-15,4,4,false,1482850,2025-01-15,1,,2025-02-07 14:02:35
2025-01-15,2,593454,2025-01-15,4,4,false,1482850,2025-01-15,2,,2025-02-07 14:02:35
2025-01-15,4,137383,2025-01-15,1,1,false,1482878,2025-01-15,1,,2025-02-07 14:02:35
2025-01-15,4,137384,2025-01-15,1,1,false,1482878,2025-01-15,2,,2025-02-07 14:02:35
2025-01-15,4,137385,2025-01-15,1,1,false,1482878,2025-01-15,3,,2025-02-07 14:02:35
2025-01-15,4,137386,2025-01-15,1,1,false,1482878,2025-01-15,4,,2025-02-07 14:02:35
2025-01-15,5,137376,2025-01-15,1,1,false,1482874,2025-01-15,1,,2025-02-07 14:02:35
2025-01-15,6,593424,2025-01-15,4,4,false,1482848,2025-01-15,1,,2025-02-07 14:02:36
2025-01-15,6,593430,2025-01-15,4,4,false,1482848,2025-01-15,2,,2025-02-07 14:02:36
2025-01-15,7,267968,2025-01-15,6,6,false,1482885,2025-01-15,1,,2025-02-07 14:02:36
2025-01-15,7,267970,2025-01-15,6,6,false,1482885,2025-01-15,2,,2025-02-07 14:02:36
2025-01-15,7,267971,2025-01-15,6,6,false,1482885,2025-01-15,3,,2025-02-07 14:02:36
2025-01-15,7,267972,2025-01-15,6,6,false,1482885,2025-01-15,4,,2025-02-07 14:02:36
2025-01-15,7,267973,2025-01-15,6,6,false,1482885,2025-01-15,5,,2025-02-07 14:02:36
2025-01-15,7,267976,2025-01-15,6,6,false,1482885,2025-01-15,6,,2025-02-07 14:02:36
2025-01-15,7,267979,2025-01-15,6,6,false,1482885,2025-01-15,7,,2025-02-07 14:02:37
2025-01-15,7,267982,2025-01-15,6,6,false,1482885,2025-01-15,8,,2025-02-07 14:02:37
2025-01-15,7,267984,2025-01-15,6,6,false,1482885,2025-01-15,9,,2025-02-07 14:02:37
2025-01-15,8,398188,2025-01-15,3,3,false,1482881,2025-01-15,1,,2025-02-07 14:02:37
2025-01-15,10,267965,2025-01-15,6,6,false,1482886,2025-01-15,1,,2025-02-07 14:02:37
2025-01-15,10,267966,2025-01-15,6,6,false,1482886,2025-01-15,2,,2025-02-07 14:02:37
2025-01-15,10,267967,2025-01-15,6,6,false,1482886,2025-01-15,3,,2025-02-07 14:02:37
2025-01-15,11,267977,2025-01-15,6,6,false,1482882,2025-01-15,1,,2025-02-07 14:02:38
2025-01-15,11,267978,2025-01-15,6,6,false,1482882,2025-01-15,2,,2025-02-07 14:02:38
2025-01-15,12,267974,2025-01-15,6,6,false,1482887,2025-01-15,1,,2025-02-07 14:02:38
2025-01-15,12,267985,2025-01-15,6,6,false,1482887,2025-01-15,2,,2025-02-07 14:02:38
2025-01-15,13,137379,2025-01-15,1,1,false,1482872,2025-01-15,1,,2025-02-07 14:02:38
2025-01-15,13,137381,2025-01-15,1,1,false,1482872,2025-01-15,2,,2025-02-07 14:02:38
2025-01-15,13,137382,2025-01-15,1,1,false,1482872,2025-01-15,3,,2025-02-07 14:02:38
2025-01-15,14,593448,2025-01-15,4,4,false,1482851,2025-01-15,1,,2025-02-07 14:02:39
2025-01-15,15,137380,2025-01-15,1,1,false,1482876,2025-01-15,1,,2025-02-07 14:02:39
2025-01-15,17,593456,2025-01-15,4,4,false,1482852,2025-01-15,1,,2025-02-07 14:02:39
2025-01-15,17,593457,2025-01-15,4,4,false,1482852,2025-01-15,2,,2025-02-07 14:02:39
2025-01-15,17,593458,2025-01-15,4,4,false,1482852,2025-01-15,3,,2025-02-07 14:02:39
2025-01-15,19,593451,2025-01-15,4,4,false,1482849,2025-01-15,1,,2025-02-07 14:02:39
2025-01-15,19,593459,2025-01-15,4,4,false,1482849,2025-01-15,2,,2025-02-07 14:02:39
2025-01-15,21,267969,2025-01-15,6,6,false,1482884,2025-01-15,1,,2025-02-07 14:02:40
2025-01-15,22,137372,2025-01-15,1,1,false,1482873,2025-01-15,1,,2025-02-07 14:02:40
2025-01-15,22,137375,2025-01-15,1,1,false,1482873,2025-01-15,2,,2025-02-07 14:02:40
2025-01-15,22,137377,2025-01-15,1,1,false,1482873,2025-01-15,3,,2025-02-07 14:02:40
2025-01-15,24,137373,2025-01-15,1,1,false,1482875,2025-01-15,1,,2025-02-07 14:02:40
2025-01-15,24,137374,2025-01-15,1,1,false,1482875,2025-01-15,2,,2025-02-07 14:02:40
2025-01-15,25,593433,2025-01-15,4,4,false,1482846,2025-01-15,1,,2025-02-07 14:02:40
2025-01-15,27,137378,2025-01-15,1,1,false,1482877,2025-01-15,1,,2025-02-07 14:02:40
2025-01-15,30,593425,2025-01-15,4,4,false,1482843,2025-01-15,1,,2025-02-07 14:02:41
2025-01-15,30,593426,2025-01-15,4,4,false,1482843,2025-01-15,2,,2025-02-07 14:02:41
2025-01-15,30,593427,2025-01-15,4,4,false,1482843,2025-01-15,3,,2025-02-07 14:02:41
2025-01-15,30,593429,2025-01-15,4,4,false,1482843,2025-01-15,4,,2025-02-07 14:02:41
2025-01-15,30,593432,2025-01-15,4,4,false,1482843,2025-01-15,5,,2025-02-07 14:02:41
2025-01-15,30,593436,2025-01-15,4,4,false,1482843,2025-01-15,6,,2025-02-07 14:02:41
2025-01-15,30,593438,2025-01-15,4,4,false,1482843,2025-01-15,7,,2025-02-07 14:02:41
2025-01-15,30,593440,2025-01-15,4,4,false,1482843,2025-01-15,8,,2025-02-07 14:02:41
2025-01-15,30,593441,2025-01-15,4,4,false,1482843,2025-01-15,9,,2025-02-07 14:02:41
2025-01-15,30,593443,2025-01-15,4,4,false,1482843,2025-01-15,10,,2025-02-07 14:02:42
2025-01-15,30,593444,2025-01-15,4,4,false,1482843,2025-01-15,11,,2025-02-07 14:02:42
2025-01-15,30,593447,2025-01-15,4,4,false,1482843,2025-01-15,12,,2025-02-07 14:02:42
2025-01-15,31,593435,2025-01-15,4,4,false,1482844,2025-01-15,1,,2025-02-07 14:02:42
2025-01-15,31,593450,2025-01-15,4,4,false,1482844,2025-01-15,2,,2025-02-07 14:02:42
2025-01-15,31,593455,2025-01-15,4,4,false,1482844,2025-01-15,3,,2025-02-07 14:02:42
2025-01-15,32,267980,2025-01-15,6,6,false,1482888,2025-01-15,1,,2025-02-07 14:02:42
2025-01-15,32,267981,2025-01-15,6,6,false,1482888,2025-01-15,2,,2025-02-07 14:02:42
2025-01-15,32,267983,2025-01-15,6,6,false,1482888,2025-01-15,3,,2025-02-07 14:02:42
2025-01-15,32,267986,2025-01-15,6,6,false,1482888,2025-01-15,4,,2025-02-07 14:02:43
2025-01-15,33,593449,2025-01-15,4,4,false,1482845,2025-01-15,1,U,2025-02-07 14:02:43
2025-01-15,34,267975,2025-01-15,6,6,false,1482883,2025-01-15,1,,2025-02-07 14:02:43
2025-01-15,35,398185,2025-01-15,3,3,false,1482879,2025-01-15,1,,2025-02-07 14:02:43
2025-01-15,35,398186,2025-01-15,3,3,false,1482879,2025-01-15,2,,2025-02-07 14:02:43
2025-01-15,35,398187,2025-01-15,3,3,false,1482879,2025-01-15,3,,2025-02-07 14:02:43
2025-01-15,35,398189,2025-01-15,3,3,false,1482879,2025-01-15,4,,2025-02-07 14:02:43
2025-01-15,36,593452,2025-01-15,44,44,false,1482889,2025-01-15,1,,2025-02-07 14:02:43
2025-01-15,37,398184,2025-01-15,3,3,false,1482880,2025-01-15,1,,2025-02-07 14:02:44
2025-01-15,38,011525,2025-01-15,44,44,false,1483038,2025-01-15,1,,2025-02-07 14:02:44
2025-01-15,39,10243,2025-01-15,40,40,false,1483367,2025-01-15,1,,2025-02-07 14:02:44
2025-01-16,3,593480,2025-01-16,4,4,false,1482930,2025-01-16,1,,2025-02-07 14:02:44
2025-01-16,3,593484,2025-01-16,4,4,false,1482930,2025-01-16,2,,2025-02-07 14:02:44
2025-01-16,3,593487,2025-01-16,4,4,false,1482930,2025-01-16,3,,2025-02-07 14:02:44
2025-01-16,3,593491,2025-01-16,4,4,false,1482930,2025-01-16,4,,2025-02-07 14:02:44
2025-01-16,3,593500,2025-01-16,4,4,false,1482930,2025-01-16,5,,2025-02-07 14:02:44
2025-01-16,4,268002,2025-01-16,6,6,false,,,,C,2025-01-16 11:08:21
2025-01-16,4,268006,2025-01-16,6,6,false,1482914,2025-01-16,1,,2025-02-07 14:02:45
2025-01-16,4,268007,2025-01-16,6,6,false,1482914,2025-01-16,2,,2025-02-07 14:02:45
2025-01-16,4,268010,2025-01-16,6,6,false,1482914,2025-01-16,3,,2025-02-07 14:02:45
2025-01-16,4,268012,2025-01-16,6,6,false,1482914,2025-01-16,4,,2025-02-07 14:02:45
2025-01-16,4,268015,2025-01-16,6,6,false,1482914,2025-01-16,5,,2025-02-07 14:02:45
2025-01-16,4,268019,2025-01-16,6,6,false,1482914,2025-01-16,6,,2025-02-07 14:02:45
2025-01-16,4,268023,2025-01-16,6,6,false,1482914,2025-01-16,7,,2025-02-07 14:02:46
2025-01-16,4,268024,2025-01-16,6,6,false,1482914,2025-01-16,8,,2025-02-07 14:02:46
2025-01-16,8,267990,2025-01-16,6,6,false,1482925,2025-01-16,1,,2025-02-07 14:02:46
2025-01-16,8,267991,2025-01-16,6,6,false,1482925,2025-01-16,2,,2025-02-07 14:02:46
2025-01-16,8,267994,2025-01-16,6,6,false,1482925,2025-01-16,3,,2025-02-07 14:02:46
2025-01-16,8,267999,2025-01-16,6,6,false,1482925,2025-01-16,4,,2025-02-07 14:02:46
2025-01-16,8,268001,2025-01-16,6,6,false,1482925,2025-01-16,5,,2025-02-07 14:02:47
2025-01-16,11,137387,2025-01-16,1,1,false,1482902,2025-01-16,1,,2025-02-07 14:02:47
2025-01-16,11,137389,2025-01-16,1,1,false,1482902,2025-01-16,2,,2025-02-07 14:02:47
2025-01-16,12,398190,2025-01-16,3,3,false,1482910,2025-01-16,1,,2025-02-07 14:02:47
2025-01-16,15,137388,2025-01-16,1,1,false,1482901,2025-01-16,1,,2025-02-07 14:02:47
2025-01-16,16,267997,2025-01-16,6,6,false,1482913,2025-01-16,1,,2025-02-07 14:02:47
2025-01-16,18,267993,2025-01-16,6,6,false,1482917,2025-01-16,1,,2025-02-07 14:02:47
2025-01-16,18,267995,2025-01-16,6,6,false,1482917,2025-01-16,2,,2025-02-07 14:02:47
2025-01-16,19,267992,2025-01-16,6,6,false,1482918,2025-01-16,1,,2025-02-07 14:02:48
2025-01-16,19,267996,2025-01-16,6,6,false,1482918,2025-01-16,2,,2025-02-07 14:02:48
2025-01-16,19,267998,2025-01-16,6,6,false,1482918,2025-01-16,3,,2025-02-07 14:02:48
2025-01-16,20,398194,2025-01-16,3,3,false,1482909,2025-01-16,1,,2025-02-07 14:02:48
2025-01-16,23,593462,2025-01-16,4,4,false,1482933,2025-01-16,1,,2025-02-07 14:02:48
2025-01-16,23,593468,2025-01-16,4,4,false,1482933,2025-01-16,2,,2025-02-07 14:02:48
2025-01-16,23,593473,2025-01-16,4,4,false,1482933,2025-01-16,3,,2025-02-07 14:02:49
2025-01-16,23,593481,2025-01-16,4,4,false,1482933,2025-01-16,4,,2025-02-07 14:02:49
2025-01-16,24,593463,2025-01-16,4,4,false,1482938,2025-01-16,1,,2025-02-07 14:02:49
2025-01-16,24,593470,2025-01-16,4,4,false,1482938,2025-01-16,2,,2025-02-07 14:02:49
2025-01-16,27,593460,2025-01-16,4,4,false,1482937,2025-01-16,1,,2025-02-07 14:02:49
2025-01-16,27,593478,2025-01-16,4,4,false,1482937,2025-01-16,2,,2025-02-07 14:02:49
2025-01-16,27,593494,2025-01-16,4,4,false,1482937,2025-01-16,3,,2025-02-07 14:02:49
2025-01-16,28,137390,2025-01-16,1,1,false,1482900,2025-01-16,1,,2025-02-07 14:02:50
2025-01-16,29,267989,2025-01-16,6,6,false,1482911,2025-01-16,1,,2025-02-07 14:02:50
